word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
CLUTCH,Arm,arm,0,52,52,11,0,0,0,0,,,,,,,,,,,,,7,5.292,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLUTCH,Leg,leg,0,52,52,11,0,1,1,1,,,,,,,,,,,,,1,2.527,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLUTCH,,,0,52,52,11,,,,,,,,,,,,,,,,,,,return,3.79063646927,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BRAID,Arm,arm,0,53,53,2,0,0,0,0,,,,,,,,,,,,,7,2.641,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BRAID,Leg,leg,0,53,53,2,0,1,1,1,,,,,,,,,,,,,1,1.084,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BRAID,,,0,53,53,2,,,,,,,,,,,,,,,,,,,return,1.32524308095,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BRUSH,Arm,arm,0,54,54,3,0,0,0,0,,,,,,,,,,,,,7,2.794,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BRUSH,Leg,leg,0,54,54,3,0,1,1,1,,,,,,,,,,,,,1,1.002,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BRUSH,,,0,54,54,3,,,,,,,,,,,,,,,,,,,return,1.37548949069,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PLUCK,Arm,arm,0,55,55,30,0,0,0,0,,,,,,,,,,,,,7,3.598,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PLUCK,Leg,leg,0,55,55,30,0,1,1,1,,,,,,,,,,,,,1,1.907,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PLUCK,,,0,55,55,30,,,,,,,,,,,,,,,,,,,return,3.2873825489,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PACE,Arm,arm,0,56,56,82,0,0,0,0,,,,,,,,,,,,,1,4.019,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PACE,Leg,leg,0,56,56,82,0,1,1,1,,,,,,,,,,,,,7,1.404,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PACE,,,0,56,56,82,,,,,,,,,,,,,,,,,,,return,10.9347722414,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CARVE,Arm,arm,0,57,57,4,0,0,0,0,,,,,,,,,,,,,7,3.699,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CARVE,Leg,leg,0,57,57,4,0,1,1,1,,,,,,,,,,,,,1,1.706,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CARVE,,,0,57,57,4,,,,,,,,,,,,,,,,,,,return,2.96892744099,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WRAP,Arm,arm,0,58,58,59,0,0,0,0,,,,,,,,,,,,,7,2.928,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WRAP,Leg,leg,0,58,58,59,0,1,1,1,,,,,,,,,,,,,1,1.137,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WRAP,,,0,58,58,59,,,,,,,,,,,,,,,,,,,return,1.20767325432,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GESTURE,Arm,arm,0,59,59,17,0,0,0,0,,,,,,,,,,,,,7,5.022,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GESTURE,Leg,leg,0,59,59,17,0,1,1,1,,,,,,,,,,,,,1,1.336,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GESTURE,,,0,59,59,17,,,,,,,,,,,,,,,,,,,return,1.91213723559,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCOOP,Arm,arm,0,60,60,38,0,0,0,0,,,,,,,,,,,,,7,2.911,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCOOP,Leg,leg,0,60,60,38,0,1,1,1,,,,,,,,,,,,,1,1.438,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCOOP,,,0,60,60,38,,,,,,,,,,,,,,,,,,,return,3.5727812554,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
RUN,Arm,arm,0,61,61,88,0,0,0,0,,,,,,,,,,,,,1,4.789,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
RUN,Leg,leg,0,61,61,88,0,1,1,1,,,,,,,,,,,,,7,2.074,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
RUN,,,0,61,61,88,,,,,,,,,,,,,,,,,,,return,1.10728316318,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRASP,Arm,arm,0,62,62,19,0,0,0,0,,,,,,,,,,,,,7,2.592,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRASP,Leg,leg,0,62,62,19,0,1,1,1,,,,,,,,,,,,,1,1.019,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRASP,,,0,62,62,19,,,,,,,,,,,,,,,,,,,return,2.36511076684,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WOBBLE,Arm,arm,0,63,63,127,0,0,0,0,,,,,,,,,,,,,1,4.386,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WOBBLE,Leg,leg,0,63,63,127,0,1,1,1,,,,,,,,,,,,,7,1.303,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WOBBLE,,,0,63,63,127,,,,,,,,,,,,,,,,,,,return,1.44255332095,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HIKE,Arm,arm,0,64,64,69,0,0,0,0,,,,,,,,,,,,,1,2.543,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HIKE,Leg,leg,0,64,64,69,0,1,1,1,,,,,,,,,,,,,7,1.488,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HIKE,,,0,64,64,69,,,,,,,,,,,,,,,,,,,return,3.05276760043,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRUT,Arm,arm,0,65,65,109,0,0,0,0,,,,,,,,,,,,,1,2.509,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRUT,Leg,leg,0,65,65,109,0,1,1,1,,,,,,,,,,,,,7,0.884,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRUT,,,0,65,65,109,,,,,,,,,,,,,,,,,,,return,1.61013130658,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PUNCH,Arm,arm,0,66,66,34,0,0,0,0,,,,,,,,,,,,,7,2.591,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PUNCH,Leg,leg,0,66,66,34,0,1,1,1,,,,,,,,,,,,,1,1.386,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PUNCH,,,0,66,66,34,,,,,,,,,,,,,,,,,,,return,2.0465406822,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PULL,Arm,arm,0,67,67,33,0,0,0,0,,,,,,,,,,,,,7,2.441,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PULL,Leg,leg,0,67,67,33,0,1,1,1,,,,,,,,,,,,,1,1.069,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PULL,,,0,67,67,33,,,,,,,,,,,,,,,,,,,return,0.973031438431,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WALK,Arm,arm,0,68,68,125,0,0,0,0,,,,,,,,,,,,,1,2.006,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WALK,Leg,leg,0,68,68,125,0,1,1,1,,,,,,,,,,,,,7,0.583,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WALK,,,0,68,68,125,,,,,,,,,,,,,,,,,,,return,0.938506416767,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PINCH,Arm,arm,0,69,69,29,0,0,0,0,,,,,,,,,,,,,7,3.142,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PINCH,Leg,leg,0,69,69,29,0,1,1,1,,,,,,,,,,,,,1,0.715,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PINCH,,,0,69,69,29,,,,,,,,,,,,,,,,,,,return,1.15765877357,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRATE,Arm,arm,0,70,70,20,0,0,0,0,,,,,,,,,,,,,7,3.664,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRATE,Leg,leg,0,70,70,20,0,1,1,1,,,,,,,,,,,,,1,0.75,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GRATE,,,0,70,70,20,,,,,,,,,,,,,,,,,,,return,1.57677343698,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STOMP,Arm,arm,0,71,71,104,0,0,0,0,,,,,,,,,,,,,1,2.592,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STOMP,Leg,leg,0,71,71,104,0,1,1,1,,,,,,,,,,,,,7,0.952,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STOMP,,,0,71,71,104,,,,,,,,,,,,,,,,,,,return,1.44271847652,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
MOUNT,Arm,arm,0,72,72,81,0,0,0,0,,,,,,,,,,,,,1,2.037,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
MOUNT,Leg,leg,0,72,72,81,0,1,1,1,,,,,,,,,,,,,7,1.252,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
MOUNT,,,0,72,72,81,,,,,,,,,,,,,,,,,,,return,3.08633408759,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STAGGER,Arm,arm,0,73,73,100,0,0,0,0,,,,,,,,,,,,,1,5.728,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STAGGER,Leg,leg,0,73,73,100,0,1,1,1,,,,,,,,,,,,,7,1.671,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STAGGER,,,0,73,73,100,,,,,,,,,,,,,,,,,,,return,13.1321679198,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STROLL,Arm,arm,0,74,74,108,0,0,0,0,,,,,,,,,,,,,1,2.273,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STROLL,Leg,leg,0,74,74,108,0,1,1,1,,,,,,,,,,,,,7,1.354,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STROLL,,,0,74,74,108,,,,,,,,,,,,,,,,,,,return,1.40898485824,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PLOD,Arm,arm,0,75,75,84,0,0,0,0,,,,,,,,,,,,,1,3.43,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PLOD,Leg,leg,0,75,75,84,0,1,1,1,,,,,,,,,,,,,7,1.034,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PLOD,,,0,75,75,84,,,,,,,,,,,,,,,,,,,return,2.29809790564,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SKIP,Arm,arm,0,76,76,93,0,0,0,0,,,,,,,,,,,,,1,2.325,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SKIP,Leg,leg,0,76,76,93,0,1,1,1,,,,,,,,,,,,,7,1.153,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SKIP,,,0,76,76,93,,,,,,,,,,,,,,,,,,,return,2.59969726747,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLAP,Arm,arm,0,77,77,7,0,0,0,0,,,,,,,,,,,,,7,2.592,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLAP,Leg,leg,0,77,77,7,0,1,1,1,,,,,,,,,,,,,1,1.103,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLAP,,,0,77,77,7,,,,,,,,,,,,,,,,,,,return,2.85157413411,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CATCH,Arm,arm,0,78,78,5,0,0,0,0,,,,,,,,,,,,,7,2.441,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CATCH,Leg,leg,0,78,78,5,0,1,1,1,,,,,,,,,,,,,1,1.454,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CATCH,,,0,78,78,5,,,,,,,,,,,,,,,,,,,return,1.12411362229,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
FLEE,Arm,arm,0,79,79,66,0,0,0,0,,,,,,,,,,,,,1,3.297,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
FLEE,Leg,leg,0,79,79,66,0,1,1,1,,,,,,,,,,,,,7,0.952,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
FLEE,,,0,79,79,66,,,,,,,,,,,,,,,,,,,return,0.973211213035,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRIDE,Arm,arm,0,80,80,107,0,0,0,0,,,,,,,,,,,,,1,5.273,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRIDE,Leg,leg,0,80,80,107,0,1,1,1,,,,,,,,,,,,,7,2.811,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STRIDE,,,0,80,80,107,,,,,,,,,,,,,,,,,,,return,9.47584283669,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BASH,Arm,arm,0,81,81,0,0,0,0,0,,,,,,,,,,,,,7,3.633,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BASH,Leg,leg,0,81,81,0,0,1,1,1,,,,,,,,,,,,,1,0.784,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
BASH,,,0,81,81,0,,,,,,,,,,,,,,,,,,,return,1.34195224159,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WASH,Arm,arm,0,82,82,56,0,0,0,0,,,,,,,,,,,,,7,4.119,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WASH,Leg,leg,0,82,82,56,0,1,1,1,,,,,,,,,,,,,1,0.684,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WASH,,,0,82,82,56,,,,,,,,,,,,,,,,,,,return,1.04004074364,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLEAN,Arm,arm,0,83,83,9,0,0,0,0,,,,,,,,,,,,,7,3.446,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLEAN,Leg,leg,0,83,83,9,0,1,1,1,,,,,,,,,,,,,1,1.554,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CLEAN,,,0,83,83,9,,,,,,,,,,,,,,,,,,,return,4.0422936553,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
RUB,Arm,arm,0,84,84,37,0,0,0,0,,,,,,,,,,,,,7,3.398,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
RUB,Leg,leg,0,84,84,37,0,1,1,1,,,,,,,,,,,,,1,0.483,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
RUB,,,0,84,84,37,,,,,,,,,,,,,,,,,,,return,1.12411757338,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCRAPE,Arm,arm,0,85,85,39,0,0,0,0,,,,,,,,,,,,,7,2.374,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCRAPE,Leg,leg,0,85,85,39,0,1,1,1,,,,,,,,,,,,,1,0.624,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SCRAPE,,,0,85,85,39,,,,,,,,,,,,,,,,,,,return,1.00668010828,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HACK,Arm,arm,0,86,86,22,0,0,0,0,,,,,,,,,,,,,7,5.075,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HACK,Leg,leg,0,86,86,22,0,1,1,1,,,,,,,,,,,,,1,0.784,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HACK,,,0,86,86,22,,,,,,,,,,,,,,,,,,,return,1.44265249332,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRAMPLE,Arm,arm,0,87,87,117,0,0,0,0,,,,,,,,,,,,,1,5.996,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRAMPLE,Leg,leg,0,87,87,117,0,1,1,1,,,,,,,,,,,,,7,1.068,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRAMPLE,,,0,87,87,117,,,,,,,,,,,,,,,,,,,return,3.20348588888,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
MARCH,Arm,arm,0,88,88,80,0,0,0,0,,,,,,,,,,,,,1,3.632,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
MARCH,Leg,leg,0,88,88,80,0,1,1,1,,,,,,,,,,,,,7,0.683,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
MARCH,,,0,88,88,80,,,,,,,,,,,,,,,,,,,return,1.22449620636,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PEDAL,Arm,arm,0,89,89,83,0,0,0,0,,,,,,,,,,,,,1,2.859,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PEDAL,Leg,leg,0,89,89,83,0,1,1,1,,,,,,,,,,,,,7,1.99,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PEDAL,,,0,89,89,83,,,,,,,,,,,,,,,,,,,return,7.12799596356,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CROUCH,Arm,arm,0,90,90,62,0,0,0,0,,,,,,,,,,,,,1,3.85,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CROUCH,Leg,leg,0,90,90,62,0,1,1,1,,,,,,,,,,,,,7,1.068,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
CROUCH,,,0,90,90,62,,,,,,,,,,,,,,,,,,,return,1.39223460626,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STIR,Arm,arm,0,91,91,50,0,0,0,0,,,,,,,,,,,,,7,2.777,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STIR,Leg,leg,0,91,91,50,0,1,1,1,,,,,,,,,,,,,1,0.767,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
STIR,,,0,91,91,50,,,,,,,,,,,,,,,,,,,return,1.09058585581,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SLIDE,Arm,arm,0,92,92,94,0,0,0,0,,,,,,,,,,,,,1,3.294,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SLIDE,Leg,leg,0,92,92,94,0,1,1,1,,,,,,,,,,,,,7,0.715,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SLIDE,,,0,92,92,94,,,,,,,,,,,,,,,,,,,return,1.25828395458,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GLIDE,Arm,arm,0,93,93,67,0,0,0,0,,,,,,,,,,,,,1,3.664,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GLIDE,Leg,leg,0,93,93,67,0,1,1,1,,,,,,,,,,,,,7,0.966,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
GLIDE,,,0,93,93,67,,,,,,,,,,,,,,,,,,,return,2.04642807613,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRUDGE,Arm,arm,0,94,94,122,0,0,0,0,,,,,,,,,,,,,1,4.485,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRUDGE,Leg,leg,0,94,94,122,0,1,1,1,,,,,,,,,,,,,7,3.666,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRUDGE,,,0,94,94,122,,,,,,,,,,,,,,,,,,,return,1.50973449859,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRIP,Arm,arm,0,95,95,120,0,0,0,0,,,,,,,,,,,,,1,2.458,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRIP,Leg,leg,0,95,95,120,0,1,1,1,,,,,,,,,,,,,7,2.462,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TRIP,,,0,95,95,120,,,,,,,,,,,,,,,,,,,return,2.43227455968,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SQUAT,Arm,arm,0,96,96,99,0,0,0,0,,,,,,,,,,,,,1,2.775,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SQUAT,Leg,leg,0,96,96,99,0,1,1,1,,,,,,,,,,,,,7,2.56,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SQUAT,,,0,96,96,99,,,,,,,,,,,,,,,,,,,return,4.9143269298,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WHIP,Arm,arm,0,97,97,57,0,0,0,0,,,,,,,,,,,,,7,2.861,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WHIP,Leg,leg,0,97,97,57,0,1,1,1,,,,,,,,,,,,,1,0.734,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WHIP,,,0,97,97,57,,,,,,,,,,,,,,,,,,,return,2.91849770066,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
INCH,Arm,arm,0,98,98,72,0,0,0,0,,,,,,,,,,,,,1,4.033,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
INCH,Leg,leg,0,98,98,72,0,1,1,1,,,,,,,,,,,,,7,1.569,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
INCH,,,0,98,98,72,,,,,,,,,,,,,,,,,,,return,9.44252842908,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HOBBLE,Arm,arm,0,99,99,70,0,0,0,0,,,,,,,,,,,,,4,3.531,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HOBBLE,Leg,leg,0,99,99,70,0,1,1,1,,,,,,,,,,,,,4,0.749,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
HOBBLE,,,0,99,99,70,,,,,,,,,,,,,,,,,,,return,1.27506304952,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SEIZE,Arm,arm,0,100,100,42,0,0,0,0,,,,,,,,,,,,,7,2.355,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SEIZE,Leg,leg,0,100,100,42,0,1,1,1,,,,,,,,,,,,,1,0.681,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SEIZE,,,0,100,100,42,,,,,,,,,,,,,,,,,,,return,0.956279210905,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
FILE,Arm,arm,0,101,101,15,0,0,0,0,,,,,,,,,,,,,7,2.425,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
FILE,Leg,leg,0,101,101,15,0,1,1,1,,,,,,,,,,,,,1,1.119,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
FILE,,,0,101,101,15,,,,,,,,,,,,,,,,,,,return,4.52844212068,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SLAP,Arm,arm,0,102,102,46,0,0,0,0,,,,,,,,,,,,,7,3.096,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SLAP,Leg,leg,0,102,102,46,0,1,1,1,,,,,,,,,,,,,1,0.834,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SLAP,,,0,102,102,46,,,,,,,,,,,,,,,,,,,return,2.48256482653,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SHAMBLE,Arm,arm,0,103,103,91,0,0,0,0,,,,,,,,,,,,,4,2.792,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SHAMBLE,Leg,leg,0,103,103,91,0,1,1,1,,,,,,,,,,,,,4,0.682,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
SHAMBLE,,,0,103,103,91,,,,,,,,,,,,,,,,,,,return,1.17440744512,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WADDLE,Arm,arm,0,104,104,123,0,0,0,0,,,,,,,,,,,,,1,5.793,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WADDLE,Leg,leg,0,104,104,123,0,1,1,1,,,,,,,,,,,,,7,0.933,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
WADDLE,,,0,104,104,123,,,,,,,,,,,,,,,,,,,return,11.2034033111,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TOTTER,Arm,arm,0,105,105,114,0,0,0,0,,,,,,,,,,,,,4,3.447,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TOTTER,Leg,leg,0,105,105,114,0,1,1,1,,,,,,,,,,,,,4,0.766,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
TOTTER,,,0,105,105,114,,,,,,,,,,,,,,,,,,,return,0.939427811014,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PRANCE,Arm,arm,0,106,106,85,0,0,0,0,,,,,,,,,,,,,1,2.624,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
PRANCE,Leg,leg,0,106,106,85,0,1,1,1,,,,,,,,,,,,,7,1.738,,,,,2018_Sep_07_1244,59.6076551867,verb_norming_oral_input,001,800,
